Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) / GET 
Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:17 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /newpage.html GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /image/download.jpg GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:27 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /newpage GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /css/styles.css GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /image/download.jpg GET 
Logging Sat Apr 19 2025 21:13:32 GMT+0530 (India Standard Time) /favicon.ico GET 
Logging 20250419	21:17:50 	 50f3d259-37bc-405f-b94b-28462d30d295 / GET 
Logging 20250419	21:17:50 	 b195cc4e-90ab-4a65-8376-2127c5399fbf /css/styles.css GET 
Logging 20250419	21:17:50 	 db89cac5-9dcc-44fa-8551-96db585a0647 /favicon.ico GET 
20250419	21:18:40 	 c9aaa8aa-e637-4388-9d97-ac5cb25cdd28 	/ GET 
20250419	21:18:40 	 e65e5032-39d9-46fc-919b-68dbbb05c3a4 	/css/styles.css GET 
20250419	21:18:40 	 649ab37d-d7aa-4f83-a449-0eb3d472f78c 	/favicon.ico GET 
2025-04-19	21:19:00 	 ccc168a6-1653-45e6-870e-155c57bb0c2e 	/ GET 
2025-04-19	21:19:00 	 bac93619-0a02-415b-9d70-a51d5f1e936e 	/css/styles.css GET 
2025-04-19	21:19:00 	 34263a01-0dc1-4d27-9b55-dd88abed1d49 	/favicon.ico GET 
2025-04-19	21:20:08 	 a9afffc3-086b-4550-9071-3957492a390a 	/ GET 
2025-04-19	21:20:08 	 2a97965e-f0e4-4621-8157-181eb4b8eff6 	undefined undefined 
2025-04-19	21:21:09 	 9cf60f0e-091c-4adb-b3a3-09d80cae2128 	/ GET 
2025-04-19	21:21:09 	 e5d21d78-5dc8-4f32-8ec9-bb677481cdb8 	undefined undefined 
2025-04-19	21:22:15 	 9f83c1b2-1160-4113-8644-a34a2d5502c4 	/ GET 
2025-04-19	21:22:16 	 43db1e77-c643-412d-ab73-ae94e11cebdc 	/ GET 
2025-04-19	21:23:10 	 649f2b65-dc56-4392-9bd7-07266e87227f 	/ GET 
2025-04-19	21:23:12 	 51bfcc65-9423-4912-bb72-2567f7fde606 	/ GET 
2025-04-19	21:24:47 	 83a587f9-28fd-4e6d-abbb-54f8bc8d89d7 	/ GET 
2025-04-19	21:24:48 	 4acfb822-a50c-47a1-ba8e-92e504a995cf 	/ GET 
2025-04-19	21:24:49 	 6bd24a5f-1829-49f1-92ea-97324e61d77a 	/ GET 
2025-04-19	21:25:06 	 df5fc587-bab8-4a0b-ad6d-a570f417b757 	/ GET 
2025-04-19	21:25:06 	 df2a1b64-ca88-46af-851f-fb3b9367ee1d 	/css/styles.css GET 
2025-04-19	21:25:06 	 fd90a3dd-9c4d-4107-8430-53682d77728a 	/favicon.ico GET 
2025-04-19	21:33:26 	 81ff765f-23af-45fc-8779-d609ee960f82 	/ GET 
2025-04-19	21:33:26 	 5fcfa873-6bdc-460f-9ca9-c32dd4b53046 	/css/styles.css GET 
2025-04-19	21:33:26 	 57223770-6fcd-4130-8df0-07ff09c95be5 	/favicon.ico GET 
2025-05-04	19:16:18 	 4d5773c2-f001-4d8c-9b94-44f5d6392754 	GET	 undefined /refresh 
2025-05-04	19:16:18 	 21523957-3b83-4a4f-94f2-6741a6def620 	GET	 undefined /refresh 
2025-05-04	19:16:18 	 5c490245-0625-4ab3-8fbf-2e6b453ebda1 	GET	 undefined /refresh 
2025-05-04	19:16:18 	 6795bfe7-71bc-4f8e-8147-f0fe2e29ae84 	GET	 undefined /refresh 
2025-05-04	19:16:19 	 d238a5b4-5fcb-4351-9319-9298a2bdb577 	GET	 undefined /refresh 
2025-05-04	19:16:19 	 002ce4f2-25ad-49d6-9edd-435edc8b1c0c 	GET	 undefined /refresh 
2025-05-04	19:16:19 	 e98b2305-d57b-4584-b1f4-e798df536bf4 	GET	 undefined /refresh 
2025-05-04	19:16:19 	 cb131fb7-bab0-4696-81c7-8440e7e1f960 	GET	 undefined /refresh 
2025-05-04	19:16:52 	 2fb7eb5b-7ed5-453e-8733-b85eac98eab2 	GET	 undefined /refresh 
2025-05-04	19:16:52 	 9d9fbfca-dafc-45c6-bac9-83396eae858b 	GET	 undefined /refresh 
2025-05-04	19:16:53 	 109acbd1-be57-4c93-906d-6fb803c06f26 	GET	 undefined /refresh 
2025-05-04	19:16:58 	 370ab180-14d7-413d-88d8-079023cf4519 	POST	 undefined /auth 
2025-05-04	19:17:03 	 932c46b7-3c69-48ca-9227-5aacf413354c 	GET	 undefined /refresh 
2025-05-04	19:17:05 	 6050de96-a648-490d-9eec-848dd9915c04 	GET	 undefined /refresh 
2025-05-04	19:17:13 	 05386b7d-1a0a-4a9a-9b28-b7bc272831f3 	GET	 undefined /refresh 
2025-05-04	19:17:20 	 c531e6ea-b54c-4be1-9290-baee8f5bd30d 	POST	 undefined /auth 
2025-05-04	19:17:24 	 34522b54-65ed-4863-a795-01addd337122 	GET	 undefined /refresh 
2025-05-04	19:17:25 	 a82f0222-110b-4211-9c35-371b3be37c46 	GET	 undefined /refresh 
2025-05-04	19:17:26 	 0d1b6247-faa4-4a8b-bb82-7b7aaa84b180 	GET	 undefined /refresh 
2025-05-04	19:33:28 	 012efb77-37c5-493b-ae46-67e87b2cf760 	POST	 undefined /auth 
2025-05-04	19:33:36 	 e85e1d00-180e-4e69-9f69-95215a0bd259 	GET	 undefined /logout 
2025-05-04	19:33:44 	 baa6e420-7e47-4617-86fa-1aa92662ff8d 	GET	 undefined /logout 
2025-05-04	19:33:52 	 5e0d082d-e3c3-4b21-b536-5407d098ba8e 	POST	 undefined /auth 
2025-05-04	19:33:59 	 ac1b4917-4b75-484c-a4a1-306e2a865d60 	GET	 undefined /logout 
2025-05-04	19:34:47 	 673eb57d-3553-41d1-bf16-3c36da60bf26 	POST	 undefined /auth 
2025-05-04	19:34:54 	 21cb7838-5ee8-4dd3-a162-703b12c0d26c 	GET	 undefined /logout 
2025-05-04	19:37:29 	 7f99ef4a-c9e4-41ec-8de6-b585a4f7b148 	POST	 undefined /auth 
2025-05-04	19:37:36 	 1b96b6ea-fd5e-475d-b92c-ee1f21c19107 	GET	 undefined /refresh 
2025-05-04	19:37:43 	 ce833c9a-e8c3-46c3-9ba4-aef7ea4f2eef 	GET	 undefined /logout 
2025-05-04	19:40:55 	 6af025e7-9d09-4c53-a6f0-84254943e5c4 	GET	 undefined /logout 
2025-05-04	19:40:58 	 bbfd7eaf-564a-43f1-8457-3c32fcab824c 	GET	 undefined /logout 
2025-05-04	19:41:03 	 36a54c27-9c8f-4e72-b4b1-c1f3f7ae97fd 	POST	 undefined /auth 
2025-05-04	19:41:17 	 dc8d8557-63f8-439b-98d7-51c66e1dead0 	GET	 undefined /logout 
2025-05-04	19:41:19 	 c3b78422-4047-4eab-97d4-ba6df110737f 	GET	 undefined /logout 
2025-05-04	19:41:20 	 22710d6a-d762-42ea-b33d-4f17aeeb961d 	GET	 undefined /logout 
2025-05-04	19:41:21 	 a2614d9c-bd10-44e5-ab6d-252acb75b239 	GET	 undefined /logout 
2025-05-04	19:41:21 	 5e906696-32cf-4e28-8de3-0706c51632e3 	GET	 undefined /logout 
2025-05-04	19:44:59 	 7c623d4c-f3fa-4689-ab34-95f3d7fc962e 	GET	 undefined /logout 
2025-05-04	19:45:07 	 5bb370a8-ae73-4c1a-aaf6-129a951aa1ec 	POST	 undefined /auth 
2025-05-04	19:45:17 	 92e6c3f0-ca3a-4506-9d70-686fef51904c 	GET	 undefined /logout 
2025-05-04	19:45:25 	 d2fdc351-8453-4c9d-9b22-00dd9bd307ca 	POST	 undefined /auth 
2025-05-04	19:45:28 	 9a76b217-32bc-49c9-814d-2030e1b24efb 	GET	 undefined /logout 
2025-05-04	23:28:51 	 26c0c2dc-18e0-4cbd-8478-38ba75f2ff6e 	POST	 undefined /auth 
2025-05-04	23:29:08 	 5f943306-851b-4c04-9464-6a8143efa371 	DELETE	 undefined /employees/1 
2025-05-04	23:29:16 	 84c2233d-8b8f-402e-95c9-1d237790a5cb 	GET	 undefined /employees/ 
2025-05-04	23:29:18 	 bf2de5d2-ccd5-40ea-9644-98072ed860ba 	GET	 undefined /employees 
2025-05-04	23:29:21 	 f8bcb52a-cd10-4671-94fa-56ba33154842 	GET	 undefined /employees 
2025-05-04	23:29:21 	 2860b954-1715-4357-95f2-9104f3bc60c4 	GET	 undefined /employees 
2025-05-04	23:29:21 	 df82d7c5-2c6b-4901-80ed-b47456b5dee0 	GET	 undefined /employees 
2025-05-04	23:29:21 	 a972bfa3-03ea-45ab-9e5f-e9dc083b3b94 	GET	 undefined /employees 
2025-05-04	23:29:23 	 e30763c4-316e-46fa-aa69-d1146813700f 	GET	 undefined /employees 
2025-05-04	23:30:10 	 4c6db6dc-17b9-4fd5-a76a-5958f9fa4fe9 	POST	 undefined /auth 
2025-05-04	23:30:18 	 a1a75404-05c4-4500-b1ed-7b694c6c48f3 	DELETE	 undefined /1 
2025-05-04	23:30:29 	 735b19e1-b82d-4b2d-b3ae-3edc609e29a9 	DELETE	 undefined /employees 
2025-05-04	23:30:32 	 f860e5ee-ea2e-40c3-9588-de060bc703d0 	DELETE	 undefined /employee 
2025-05-04	23:30:58 	 5ca7f123-52d2-4230-9408-3a61c1fbeaa7 	POST	 undefined /auth 
2025-05-04	23:31:13 	 fefb6227-cf3e-446b-984b-44605d44f667 	GET	 undefined /employees 
2025-05-04	23:31:26 	 deb545fe-9c0d-42e6-a3ec-b4e676bde211 	POST	 undefined /auth 
2025-05-04	23:31:35 	 8bc02866-48a7-445a-aa15-4069e4dfb646 	PUT	 undefined /employees 
2025-05-04	23:31:50 	 546e785b-ad01-4cbd-b485-6fe51bbd6a17 	POST	 undefined /auth 
2025-05-04	23:32:07 	 d8583b15-34d9-41ec-ad75-a8b84b1fd8a9 	PUT	 undefined /employees 
2025-05-04	23:33:07 	 d81e48b7-2e31-410a-9e86-18126d3e0864 	POST	 undefined /auth 
2025-05-04	23:33:20 	 43c88029-cb0e-4687-99b3-e76f652f6fe6 	POST	 undefined /employees 
2025-05-04	23:34:02 	 fcecfa83-e311-4fc3-aae6-af1fdaf67762 	POST	 undefined /employees 
2025-05-04	23:34:06 	 a56a7826-60dc-4954-bd53-92183a84f4dc 	PUT	 undefined /employees 
2025-05-04	23:34:09 	 91ffb6ed-318d-4c05-abc3-7fd9f4443ccc 	PUT	 undefined /employees 
2025-05-04	23:34:11 	 2a2ff4d8-600c-48d3-9ac5-8ba6e839b22f 	PUT	 undefined /employees 
2025-05-04	23:34:17 	 ed2d228d-5554-43b9-bd4f-8ec040b6eb87 	POST	 undefined /auth 
2025-05-04	23:34:28 	 0360a1da-95ce-46b7-8e9e-8cce2bb5a0dd 	PUT	 undefined /employees 
2025-05-04	23:34:32 	 8fc33028-6e5f-4e0b-b848-59c1a29f3bfe 	PUT	 undefined /employees 
2025-05-04	23:34:40 	 d872be04-63fa-4168-b4a1-b7057403a2df 	PUT	 undefined /employees 
2025-05-04	23:34:53 	 61f124d9-2546-4d3d-af18-1b7d122e48af 	PUT	 undefined /employees 
2025-05-04	23:34:56 	 0dc733b5-25dd-40cc-a5ef-fa428cce5d47 	PUT	 undefined /employees 
2025-05-04	23:34:56 	 97a7fa6e-4e27-4a0c-bba3-838bf9944d24 	PUT	 undefined /employees 
2025-05-04	23:34:56 	 1a24b173-b4e5-4899-a78c-ef64cf5a0eb7 	PUT	 undefined /employees 
2025-05-04	23:34:57 	 b6842261-6851-4abd-b011-8e419b46325f 	PUT	 undefined /employees 
2025-05-04	23:35:04 	 ea88f5ad-cf5c-4c75-8878-2c0b0e6dce68 	PUT	 undefined /employees 
2025-05-04	23:35:04 	 6142c809-ca52-46d6-ace4-84dcc59c25bb 	PUT	 undefined /employees 
2025-05-04	23:35:04 	 95989481-b058-4029-a669-d57d53386e59 	PUT	 undefined /employees 
2025-05-04	23:35:05 	 dd1feda1-be62-47b1-b55e-4941020a4eec 	PUT	 undefined /employees 
2025-05-04	23:35:05 	 30bd0258-6f2c-4dd1-9b24-10c291de59a8 	PUT	 undefined /employees 
2025-05-04	23:35:05 	 0cafc528-c749-4ee0-b3c4-944ec8978c84 	PUT	 undefined /employees 
2025-05-04	23:35:05 	 e902a9fa-7673-4c16-bcb4-fc6bbe607dd1 	PUT	 undefined /employees 
2025-05-04	23:35:05 	 2c12f3e0-2a51-48ab-ad73-64984f7b731a 	PUT	 undefined /employees 
2025-05-04	23:35:06 	 7a18e443-17a0-46af-a4f1-1b5f8f3a40a5 	PUT	 undefined /employees 
2025-05-04	23:35:13 	 0b6bbd02-4a2b-4dc0-a043-2a5ad49d9db0 	POST	 undefined /auth 
2025-05-04	23:35:22 	 d8148fe9-862b-4041-b12c-430fb692ee77 	POST	 undefined /auth 
2025-05-04	23:35:35 	 84bd5476-3e7e-47c5-8082-3bd1d7a54dd2 	PUT	 undefined /employees 
2025-05-04	23:35:42 	 8c0a5e0a-e916-40a4-9cb9-b5d75837ddda 	PUT	 undefined /employees 
2025-05-04	23:36:14 	 0ab2f3de-06b6-4d7b-ba57-0c919476fd36 	DELETE	 undefined /2 
2025-05-04	23:36:26 	 c983a9b9-e303-493b-a67e-236b6998bbc2 	DELETE	 undefined /employees/2 
2025-05-04	23:36:35 	 2e3a5667-d006-40b4-97b4-00b35dbc5772 	POST	 undefined /auth 
2025-05-04	23:36:46 	 cd5e2370-6202-4aef-85a7-5177de69077d 	POST	 undefined /auth 
2025-05-04	23:37:04 	 b1701bfa-fd31-446d-82bb-c86bf2a8a2bb 	DELETE	 undefined /authemployees/2 
2025-05-04	23:37:09 	 99b91efa-0a42-4569-a9e9-200b49bba17c 	DELETE	 undefined /employees/2 
2025-05-04	23:37:11 	 f8728cd1-cf6f-46ae-9b2f-95c9bfba5a9b 	DELETE	 undefined /employees/2 
2025-05-04	23:37:19 	 db749ae3-abde-41d0-89c0-6dc443aa670e 	DELETE	 undefined /employees/2 
2025-05-04	23:37:27 	 12648e18-ce85-472e-b792-923e64a8ed4f 	DELETE	 undefined /employees/1 
2025-05-04	23:37:38 	 9d1ea1ef-8651-4b5c-bde9-7f2ba5d22c39 	DELETE	 undefined /employees/1 
2025-05-04	23:37:59 	 ccef797a-e896-4a8d-a239-4d5242f76221 	DELETE	 undefined /employees/1 
2025-05-04	23:38:23 	 f4b9866e-286c-48e0-b7d2-03e7d7622207 	DELETE	 undefined /auth 
2025-05-04	23:38:26 	 11c62430-8c9e-4f22-8a7e-55f36d5b580b 	POST	 undefined /auth 
2025-05-04	23:38:45 	 004dd25b-7473-4a3a-b384-5ea762efb6a1 	DELETE	 undefined /auth 
2025-05-04	23:38:51 	 abd4051c-99f8-489b-bd42-9f9d5dc769af 	DELETE	 undefined /employees 
2025-05-04	23:39:19 	 bfff8a44-44dd-480b-8bc0-5d64f8b9b949 	POST	 undefined /auth 
2025-05-04	23:39:40 	 5d737877-c607-48e6-b2b8-e68dd091237f 	DELETE	 undefined /employees 
2025-05-05	16:03:02 	 36aff888-24be-49c3-80d1-fb09ae92b3a3 	POST	 undefined /register 
2025-05-05	16:05:15 	 8b03300c-fd9a-433c-8137-a4f9f840b56b 	POST	 undefined /register 
2025-05-05	16:06:42 	 1b93e066-ced7-4ebf-b011-00ff658edd6f 	POST	 undefined /register 
2025-05-05	16:06:44 	 b1e533df-eac4-41fd-8cc0-5f9e38177689 	POST	 undefined /register 
2025-05-08	00:25:37 	 4902bcf8-0d06-41b0-adf7-8c87de900248 	POST	 undefined /auth 
2025-05-08	00:25:38 	 a214209c-518f-4f19-bcf4-84ff2b0bf295 	POST	 undefined /auth 
2025-05-08	00:25:48 	 7661504e-95db-4308-9752-6fc5cc416741 	POST	 undefined /re 
2025-05-08	00:25:52 	 67c899a9-239f-48f3-a2fb-8ce13b7150dd 	POST	 undefined /register 
2025-05-08	00:25:55 	 ccd8547c-a363-4c28-b0b2-f516a0cbe2df 	POST	 undefined /a 
2025-05-08	00:25:59 	 a68c9832-eed7-462e-b96e-0379fc6c5762 	POST	 undefined /auth 
2025-05-08	00:26:12 	 eb8c8963-4dac-4c19-b171-6e118940dcb8 	GET	 undefined /refresh 
2025-05-08	00:26:15 	 bcb882b8-5577-46ec-b7af-7d8891f888ed 	GET	 undefined /refresh 
2025-05-08	00:26:22 	 387e47ef-f134-4db8-862f-33535987a2f8 	POST	 undefined /auth 
2025-05-08	00:26:36 	 fbcd8409-5b13-471e-87a0-13a7ee79b9fc 	GET	 undefined /refresh 
2025-05-08	00:26:42 	 d5529bd2-dd54-4f06-9088-e87e0002b84b 	POST	 undefined /auth 
2025-05-08	00:27:00 	 678c1510-0025-42af-9132-c48f5f83e843 	GET	 undefined /refresh 
2025-05-08	00:27:36 	 4c01fe1d-5991-4860-b904-42046a348d47 	POST	 undefined /auth 
2025-05-08	00:27:43 	 01db8ed1-4337-430a-9c86-c7b5b219b657 	GET	 undefined /logout 
2025-05-08	00:53:43 	 8ee819db-b019-4d5e-8670-948c5e714472 	POST	 undefined /auth 
2025-05-08	00:53:54 	 3da7d1d5-7ee1-40ab-966d-23c3d4c8ee2c 	GET	 undefined /employees 
2025-05-08	00:54:03 	 135e31a2-63dc-4ab2-ac0b-5dacc1a1fd05 	GET	 undefined /employees 
2025-05-08	00:55:21 	 6a2092df-534f-48ae-bf9a-c6ff8104ec7e 	POST	 undefined /auth 
2025-05-08	00:55:30 	 e2c7be21-0950-4621-bf45-1a680d0a72d2 	POST	 undefined /employees 
2025-05-08	00:56:12 	 7637bf74-56ea-4f2b-8699-17e297befd8d 	POST	 undefined /auth 
2025-05-08	00:56:25 	 dd76c810-d8d9-44d3-a47e-46fedfcfe233 	POST	 undefined /employees 
2025-05-08	00:56:38 	 fc637fbb-2b79-4656-b46e-5c539e255b13 	POST	 undefined /employees 
2025-05-08	00:56:45 	 407141f0-f243-423a-af5a-88ba7338c429 	POST	 undefined /employees 
2025-05-08	00:56:45 	 1c44c6b8-d3bd-4ced-9eef-99ffc2309ef2 	POST	 undefined /employees 
2025-05-08	00:56:54 	 961b2e2f-8bfa-4827-a4a3-bf797205cda5 	POST	 undefined /auth 
2025-05-08	00:57:04 	 c26813d0-a289-4912-8c39-71345ddb932d 	POST	 undefined /auth 
2025-05-08	00:57:13 	 8a27bb35-580b-4b52-94f1-edb8c0706b95 	POST	 undefined /employees 
2025-05-08	00:57:21 	 8de9cedb-ca63-4e90-a26b-e2a44d15d282 	POST	 undefined /auth 
2025-05-08	00:57:25 	 bb6fc847-a144-409c-a52b-c37ab58123e3 	POST	 undefined /auth 
2025-05-08	00:57:42 	 e709cabf-b67f-41ea-b5ee-e214b4eee1ab 	POST	 undefined /employees 
2025-05-08	00:57:53 	 974513de-39a1-464c-bed7-ef3aa99a32eb 	POST	 undefined /employees 
2025-05-08	00:58:01 	 83213f54-c19f-4208-b519-df0db949a0c7 	GET	 undefined /employees 
2025-05-08	00:58:08 	 2d8f45ac-d22e-4f40-a86b-9ffa018f1904 	GET	 undefined /employees/681bb439aafee3cff407c6c8 
2025-05-08	00:58:39 	 7d7bd792-d11c-4493-a638-246327b63742 	GET	 undefined /employees/681bb439aafee3cff407c6c8 
2025-05-08	00:58:53 	 2917c5dd-5a49-4aaf-9f16-0c7fd9ae14cc 	POST	 undefined /auth 
2025-05-08	00:59:02 	 68a855a6-774a-41ea-b40c-32dd16716e00 	POST	 undefined /auth 
2025-05-08	00:59:31 	 e8842fd8-f1ea-4f8e-923a-345b3838e639 	GET	 undefined /employees/ 
2025-05-08	01:00:58 	 81301419-073d-420e-bb98-b0f4204ee2c9 	POST	 undefined /auth 
2025-05-08	01:01:01 	 bb77fb62-23c2-47cd-81d3-181b8dea5da7 	POST	 undefined /auth 
2025-05-08	01:01:18 	 6b333fdc-8d15-4729-b350-c5d1507188ae 	PUT	 undefined /employees 
2025-05-08	01:01:47 	 f751805c-abbc-40df-ab34-fa911a67e812 	PUT	 undefined /employees 
2025-05-08	01:01:48 	 9571dd01-b465-40a4-9f4c-aa05d49239f9 	PUT	 undefined /employees 
2025-05-08	01:01:48 	 893cbd4d-9a17-4723-80fc-4b1b411f141d 	PUT	 undefined /employees 
2025-05-08	01:02:18 	 7183dfa1-36a0-4bee-9633-34c412930730 	POST	 undefined /employees 
2025-05-08	01:02:23 	 eb996c33-ad3a-45c8-94e6-2644275c4ac6 	POST	 undefined /auth 
2025-05-08	01:02:28 	 633c7cf5-01e2-452d-9681-f90b7057ddd1 	POST	 undefined /auth 
2025-05-08	01:02:50 	 50fd7eab-4e78-4fa2-b99e-f9bc6e899130 	POST	 undefined /employees 
2025-05-08	01:03:24 	 71dc1676-afc5-433c-83cb-9922028639d5 	PUT	 undefined /employees 
2025-05-08	01:03:37 	 197431f6-b1f4-4d8b-ac1f-c337b2692817 	GET	 undefined /employees 
2025-05-08	01:03:53 	 bbf15006-de35-4773-b8ff-1328e888ba6a 	POST	 undefined /auth 
2025-05-08	01:04:03 	 e23a79bd-7369-4631-9881-75b5649459c3 	POST	 undefined /auth 
2025-05-08	01:04:18 	 287a2010-b116-4449-ad66-f69c98d5d191 	GET	 undefined /employees 
2025-05-08	01:04:39 	 1c62c884-6490-44bb-b58e-32fdd4070e4b 	POST	 undefined /employees 
2025-05-08	01:04:52 	 f1490c3d-7a8f-4cc3-bbbf-82b407d6f2ea 	POST	 undefined /employees 
2025-05-08	01:05:37 	 1f7e8750-5eb9-4493-8573-5020b2599146 	PUT	 undefined /employees 
2025-05-08	01:05:46 	 62f440a5-d972-4de3-acbf-53349dbd5b3b 	POST	 undefined /auth 
2025-05-08	01:05:49 	 b63e4a8e-70eb-4061-88da-1901c73703c1 	POST	 undefined /auth 
2025-05-08	01:06:10 	 173cc8d0-de53-4e5b-b917-48e7c806121c 	PUT	 undefined /employees 
2025-05-08	01:06:22 	 25357f8a-07cf-402c-ade3-f835ee242d03 	PUT	 undefined /employees 
2025-05-08	01:06:34 	 3bfc434c-ce31-43ec-becf-2eb8cfd572f7 	GET	 undefined /employees 
2025-05-08	01:06:52 	 c09d6da4-2792-4ee1-9cb4-b3b5570a5d7d 	DELETE	 undefined /employees 
2025-05-08	01:07:05 	 f9e03c18-cbeb-4124-aff0-cc1e21f12f7d 	POST	 undefined /auth 
2025-05-08	01:07:22 	 e4099ab0-a216-4e8d-b332-925cd64c98de 	DELETE	 undefined /employees 
2025-05-08	01:07:26 	 945f31ae-5dc8-4161-bb76-589b8670fcb2 	DELETE	 undefined /employees 
2025-05-08	01:07:53 	 6a82d612-b092-4637-b4a6-4e7cfead7e79 	POST	 undefined /auth 
2025-05-08	01:08:17 	 84210ba7-0269-4b6b-b7b5-10b1fe58e6fc 	GET	 undefined /employees 
2025-05-08	01:08:41 	 b4f3a89d-1ab6-458a-b5ca-1d26b313f84e 	DELETE	 undefined /employees 
2025-05-09	18:18:49 	 b4edead8-3f74-4f06-9959-968d4ba68d38 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:19:41 	 62bc4091-c2a6-4b3e-a7aa-fc4d5895448c 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:19:51 	 e4b7ec73-8a78-44db-bb28-426575624aa0 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:21:01 	 70c66ef0-fe94-4a61-842b-c43c73cf77e0 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:21:12 	 b827c354-46d3-43af-b1fe-650084d03fc9 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:22:05 	 4452b830-9063-4ae8-8a31-df8d21036f4d 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:22:14 	 76f79393-3b2b-470c-954a-bd4c9e83e6c3 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:22:43 	 a0d4c777-860d-4f80-bcf2-9214a12f24f5 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:22:52 	 beeee400-b77c-4238-bc5e-73be057560f9 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:25:29 	 5dd800b7-69be-4b8e-8373-89570d52be8c 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:25:29 	 6dfa7eb4-bef1-4c67-9422-1bad13a855b5 	POST	 http://localhost:5173 /auth 
2025-05-09	18:25:41 	 fbf63708-3b86-478f-804f-d7ec48c0048f 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	18:25:41 	 2bb0cc51-6cf7-40d0-ba5c-6cd3dad6ba7b 	POST	 http://localhost:5173 /auth 
2025-05-09	21:55:06 	 79c8f20e-08d9-4247-a40d-58a891d7f281 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	21:55:06 	 07e0dd8f-b47b-4d5a-a88c-14dc4a8624b8 	POST	 http://localhost:5173 /auth 
2025-05-09	22:05:51 	 00ee8deb-df6b-4bc1-a3f4-9204b53b22a6 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:05:51 	 ba27e127-e48e-430f-a240-0f2f403e198a 	POST	 http://localhost:5173 /auth 
2025-05-09	22:14:02 	 0a707246-1042-4298-86ee-0dd714c4cd6d 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:14:02 	 d343128f-d0cb-4562-8f77-f890bb257b61 	POST	 http://localhost:5173 /auth 
2025-05-09	22:15:09 	 2f51ae8b-eadc-4f52-9c07-e6982b5cab2a 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:15:09 	 84f7ce9a-fdff-48db-9237-ba06130987bd 	POST	 http://localhost:5173 /auth 
2025-05-09	22:15:40 	 4ec333f7-9ea9-4731-8e39-48220e221edb 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:15:40 	 52a0f3f7-0282-4ec2-bc0e-eaaa59e637ef 	POST	 http://localhost:5173 /auth 
2025-05-09	22:16:25 	 f5a5cd9b-3a1f-48ad-b636-b918ae982935 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:16:25 	 f7c20ccf-6db9-48ba-b738-e89d4d7c6dd0 	POST	 http://localhost:5173 /auth 
2025-05-09	22:16:36 	 a5d8b6a0-a2d4-4b12-9612-1cf77902e2f8 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:16:36 	 e4ae69a0-00a5-4d7f-8e9f-b1ad1c851c5d 	POST	 http://localhost:5173 /auth 
2025-05-09	22:17:04 	 820cc635-3a55-40cf-b904-7462d3b4e38b 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:17:04 	 faf7eb15-6058-4e9f-b14f-e8a3b279c1f9 	POST	 http://localhost:5173 /auth 
2025-05-09	22:19:24 	 78490a89-cfc7-4ab7-9b4b-f9e3926d666f 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:19:24 	 5b0e62a1-e3a4-4dcf-a3a5-4aacf46694c3 	POST	 http://localhost:5173 /auth 
2025-05-09	22:19:55 	 be693e3e-58fa-41e1-869e-b001ba59b18b 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:19:55 	 cad87693-c932-45fb-a9d2-75a0cd96280b 	POST	 http://localhost:5173 /auth 
2025-05-09	22:21:25 	 29a04ff9-6584-4d61-ae5d-c588c88242db 	OPTIONS	 http://localhost:5173 /auth 
2025-05-09	22:21:25 	 9267c5ff-940a-4feb-bc68-4cef801a08f3 	POST	 http://localhost:5173 /auth 
